model,target,horizon_event_steps,outer_test_unit,planned_count,predicted_count,matured_count,failed_count,metric_status,mae,rmse,mase_training_scale,mase,last_value_mae,relative_mae_vs_last_value,skill_vs_last_value,comparison_status
local_linear,esr_ratio,2,stress2:column:05,7,7,7,0,OK,0.040291984097618992,0.048820904649326105,0.05245940000000001,0.76806033041969568,0.088819285714285698,0.45364003744896619,0.54635996255103381,OK
local_linear,esr_ratio,2,stress2:column:06,7,7,7,0,OK,0.050463095238095175,0.060792762652087176,0.052558633334000002,0.96012951701791627,0.088265714285714267,0.57171797278779379,0.42828202721220621,OK
local_linear,esr_ratio,3,stress2:column:01,6,6,6,0,OK,0.031056666666666732,0.040034169988482048,0.052256633334000005,0.59431051495734555,0.14390833333333333,0.21580867450344593,0.78419132549655401,OK
local_linear,esr_ratio,3,stress2:column:02,6,6,6,0,OK,0.06225666666666644,0.072455431818463201,0.052756633334000005,1.1800727744039716,0.12661333333333336,0.4917070345408574,0.5082929654591426,OK
local_linear,esr_ratio,3,stress2:column:03,6,6,6,0,OK,0.062980000000000105,0.066976475720957523,0.052486833334000005,1.1999199799162359,0.13432333333333335,0.46886865027173313,0.53113134972826681,OK
local_linear,esr_ratio,3,stress2:column:04,6,6,6,0,OK,0.046286666666666511,0.061076663301133143,0.052305033334000009,0.88493714115613875,0.14016833333333334,0.33022199498222266,0.66977800501777729,OK
local_linear,esr_ratio,3,stress2:column:05,6,6,6,0,OK,0.044286388833333169,0.053273486338670961,0.05245940000000001,0.84420311390014302,0.13672777778333334,0.32390191335890733,0.67609808664109261,OK
local_linear,esr_ratio,3,stress2:column:06,6,6,6,0,OK,0.070538333333333522,0.080266192655023522,0.052558633334000002,1.3420884231345207,0.13498499999999994,0.52256423553234477,0.47743576446765523,OK
local_trend_kf,capacity_ratio,1,stress2:column:01,8,8,8,0,OK,0.0087455796728520829,0.009767680586412331,0.021647333333999999,0.4040026333920767,0.020258749999999964,0.43169394325178495,0.56830605674821499,OK
local_trend_kf,capacity_ratio,1,stress2:column:02,8,8,8,0,OK,0.0099307535316778689,0.011753359434265621,0.020801333333999996,0.47740947045187476,0.024991249999999965,0.3973692204942883,0.60263077950571176,OK
local_trend_kf,capacity_ratio,1,stress2:column:03,8,8,8,0,OK,0.009690740015856264,0.011568956607419436,0.020928333333999995,0.46304403992422888,0.024326249999999994,0.39836555226786974,0.60163444773213026,OK
local_trend_kf,capacity_ratio,1,stress2:column:04,8,8,8,0,OK,0.010536883032009128,0.01256809026033625,0.020602333333999998,0.51144124605634489,0.026016249999999977,0.40501159975050738,0.59498840024949262,OK
local_trend_kf,capacity_ratio,1,stress2:column:05,8,8,8,0,OK,0.0087734945703118739,0.010699496644653566,0.020978,0.41822359473314302,0.024040416671249967,0.36494769164313745,0.63505230835686255,OK
local_trend_kf,capacity_ratio,1,stress2:column:06,8,8,8,0,OK,0.010468916243055224,0.012868030068350361,0.020729333334,0.50502908484202114,0.025612499999999969,0.40874245946530935,0.59125754053469071,OK
local_trend_kf,capacity_ratio,2,stress2:column:01,7,7,7,0,OK,0.014749241413664516,0.016914716684812932,0.021647333333999999,0.6813421859448564,0.04352285714285712,0.33888495337639224,0.66111504662360776,OK
local_trend_kf,capacity_ratio,2,stress2:column:02,7,7,7,0,OK,0.018004574414817082,0.020888549027137222,0.020801333333999996,0.86554905523235948,0.053278571428571411,0.33793275480284118,0.66206724519715876,OK
local_trend_kf,capacity_ratio,2,stress2:column:03,7,7,7,0,OK,0.016819132247988127,0.020877875437987987,0.020928333333999995,0.80365368706469831,0.051874285714285713,0.32422870052852193,0.67577129947147807,OK
local_trend_kf,capacity_ratio,2,stress2:column:04,7,7,7,0,OK,0.020573193654793438,0.023374689290993868,0.020602333333999998,0.9985856126714312,0.054818571428571418,0.37529605603824068,0.62470394396175932,OK
local_trend_kf,capacity_ratio,2,stress2:column:05,7,7,7,0,OK,0.017723419740682429,0.020404972480610767,0.020978,0.8448574573687877,0.050521904767142835,0.35080664164128944,0.64919335835871061,OK
local_trend_kf,capacity_ratio,2,stress2:column:06,7,7,7,0,OK,0.021806393588395614,0.025849292083065648,0.020729333334,1.0519582678825967,0.051042857142857119,0.42721733870352468,0.57278266129647526,OK
local_trend_kf,capacity_ratio,3,stress2:column:01,6,6,6,0,OK,0.026649207279704639,0.029171181157240073,0.021647333333999999,1.2310618988736379,0.06578666666666666,0.4050852342881735,0.59491476571182655,OK
local_trend_kf,capacity_ratio,3,stress2:column:02,6,6,6,0,OK,0.032564949379860077,0.035017007364586281,0.020801333333999996,1.565522212301282,0.080658333333333318,0.40373942820365843,0.59626057179634162,OK
local_trend_kf,capacity_ratio,3,stress2:column:03,6,6,6,0,OK,0.030922184640934602,0.033579780977664626,0.020928333333999995,1.4775273380560447,0.079050000000000009,0.39117248122624415,0.60882751877375585,OK
local_trend_kf,capacity_ratio,3,stress2:column:04,6,6,6,0,OK,0.03561117378927342,0.037122471680593898,0.020602333333999998,1.7285019716919323,0.082054999999999975,0.4339915153162322,0.56600848468376785,OK
local_trend_kf,capacity_ratio,3,stress2:column:05,6,6,6,0,OK,0.03068455298630161,0.032233707514959659,0.020978,1.462701543822176,0.075804444456666661,0.40478567195149523,0.59521432804850471,OK
local_trend_kf,capacity_ratio,3,stress2:column:06,6,6,6,0,OK,0.03316864178009208,0.037059929193484657,0.020729333334,1.6000824168179726,0.075266666666666662,0.44068168884090453,0.55931831115909547,OK
local_trend_kf,esr_ratio,1,stress2:column:01,8,8,8,0,OK,0.02322266863146602,0.026350289446881916,0.052256633334000005,0.44439657034615232,0.045812500000000006,0.50690681869502907,0.49309318130497093,OK
local_trend_kf,esr_ratio,1,stress2:column:02,8,8,8,0,OK,0.023459721155072472,0.027356922212265759,0.052756633334000005,0.44467813187680066,0.04197625000000002,0.55888082320532351,0.44111917679467649,OK
local_trend_kf,esr_ratio,1,stress2:column:03,8,8,8,0,OK,0.024058544213548194,0.02722209281120851,0.052486833334000005,0.45837294203770362,0.044166250000000018,0.54472689471141844,0.45527310528858156,OK
local_trend_kf,esr_ratio,1,stress2:column:04,8,8,8,0,OK,0.02432908613611659,0.028450347004663284,0.052305033334000009,0.46513852654983162,0.045388749999999978,0.53601577783297849,0.46398422216702151,OK
local_trend_kf,esr_ratio,1,stress2:column:05,8,8,8,0,OK,0.022288681291935203,0.025577644883896064,0.05245940000000001,0.42487488022995307,0.04432166667500001,0.50288454753682155,0.49711545246317845,OK
local_trend_kf,esr_ratio,1,stress2:column:06,8,8,8,0,OK,0.026704202331660543,0.029146908697079914,0.052558633334000002,0.5080840318270925,0.043762499999999982,0.61020742260292615,0.38979257739707385,OK
local_trend_kf,esr_ratio,2,stress2:column:01,7,7,7,0,OK,0.036466461796915831,0.045118595908258646,0.052256633334000005,0.69783412115050025,0.092250000000000013,0.39530039888255636,0.6046996011174437,OK
local_trend_kf,esr_ratio,2,stress2:column:02,7,7,7,0,OK,0.043659048628075556,0.050715143567954771,0.052756633334000005,0.8275556241747265,0.083544285714285724,0.52258569517711539,0.47741430482288461,OK
local_trend_kf,esr_ratio,2,stress2:column:03,7,7,7,0,OK,0.035682117466113369,0.045025676150619025,0.052486833334000005,0.679829877315139,0.087617142857142866,0.40725041130697442,0.59274958869302563,OK
local_trend_kf,esr_ratio,2,stress2:column:04,7,7,7,0,OK,0.038217487315631314,0.047008840916319398,0.052305033334000009,0.73066557613277872,0.090268571428571434,0.42337534216848005,0.57662465783151995,OK
local_trend_kf,esr_ratio,2,stress2:column:05,7,7,7,0,OK,0.038184235161701503,0.045754184156853832,0.05245940000000001,0.72788166013529498,0.088819285714285698,0.42990927988919808,0.57009072011080186,OK
local_trend_kf,esr_ratio,2,stress2:column:06,7,7,7,0,OK,0.043262591915602062,0.052163382286355517,0.052558633334000002,0.82313007723539189,0.088265714285714267,0.49014039330789255,0.5098596066921075,OK
local_trend_kf,esr_ratio,3,stress2:column:01,6,6,6,0,OK,0.046868829016943336,0.051029426773590805,0.052256633334000005,0.89689721718924487,0.14390833333333333,0.32568530210395508,0.67431469789604492,OK
local_trend_kf,esr_ratio,3,stress2:column:02,6,6,6,0,OK,0.056168868942212326,0.072227060186410966,0.052756633334000005,1.0646787975762138,0.12661333333333336,0.44362522858739717,0.55637477141260283,OK
local_trend_kf,esr_ratio,3,stress2:column:03,6,6,6,0,OK,0.054085639884707049,0.06301759835050233,0.052486833334000005,1.0304610975581825,0.13432333333333335,0.40265260355391497,0.59734739644608503,OK
local_trend_kf,esr_ratio,3,stress2:column:04,6,6,6,0,OK,0.045511815734101201,0.056278587049761186,0.052305033334000009,0.87012306145529228,0.14016833333333334,0.32469399222911405,0.6753060077708859,OK
local_trend_kf,esr_ratio,3,stress2:column:05,6,6,6,0,OK,0.044399958041296927,0.056791743391842911,0.05245940000000001,0.84636801109614135,0.13672777778333334,0.32473253614679265,0.67526746385320735,OK
local_trend_kf,esr_ratio,3,stress2:column:06,6,6,6,0,OK,0.052829527461187964,0.060245729504035263,0.052558633334000002,1.0051541318714754,0.13498499999999994,0.39137331897016697,0.60862668102983308,OK
ridge,capacity_ratio,1,stress2:column:01,8,8,8,0,OK,0.010144206405448761,0.012896847829629625,0.021647333333999999,0.46861228812492778,0.020258749999999964,0.50073209874492641,0.49926790125507359,OK
ridge,capacity_ratio,1,stress2:column:02,8,8,8,0,OK,0.0057158121114134625,0.0074298869912865894,0.020801333333999996,0.27478104502421047,0.024991249999999965,0.228712533843384,0.77128746615661603,OK
ridge,capacity_ratio,1,stress2:column:03,8,8,8,0,OK,0.0059025215852075569,0.0075027782265615029,0.020928333333999995,0.28203495667848377,0.024326249999999994,0.24264001172427146,0.75735998827572848,OK
ridge,capacity_ratio,1,stress2:column:04,8,8,8,0,OK,0.0046853687875367533,0.0081889958841122306,0.020602333333999998,0.22741932729553971,0.026016249999999977,0.18009393312013675,0.81990606687986323,OK
ridge,capacity_ratio,1,stress2:column:05,8,8,8,0,OK,0.0047556552399963398,0.0054865552964985086,0.020978,0.22669726570675658,0.024040416671249967,0.19781916865374666,0.80218083134625329,OK
ridge,capacity_ratio,1,stress2:column:06,8,8,8,0,OK,0.0073940118410600053,0.0082353901875426155,0.020729333334,0.35669318071760836,0.025612499999999969,0.28868762678614013,0.71131237321385987,OK
ridge,capacity_ratio,2,stress2:column:01,7,7,7,0,OK,0.013417472827570871,0.015854506791299967,0.021647333333999999,0.61982104772678659,0.04352285714285712,0.3082856620265087,0.69171433797349136,OK
ridge,capacity_ratio,2,stress2:column:02,7,7,7,0,OK,0.0079251011446472043,0.0085798011069882149,0.020801333333999996,0.38099005565636235,0.053278571428571411,0.14874837917289302,0.85125162082710704,OK
ridge,capacity_ratio,2,stress2:column:03,7,7,7,0,OK,0.0075891054938472336,0.0087496676993527849,0.020928333333999995,0.36262350053064363,0.051874285714285713,0.14629802395056907,0.85370197604943088,OK
ridge,capacity_ratio,2,stress2:column:04,7,7,7,0,OK,0.0072607397206051151,0.010071629831638623,0.020602333333999998,0.35242317473927709,0.054818571428571418,0.13245036365214036,0.86754963634785964,OK
ridge,capacity_ratio,2,stress2:column:05,7,7,7,0,OK,0.0061472765406431918,0.0069231058559956881,0.020978,0.29303444278020746,0.050521904767142835,0.12167547064933908,0.87832452935066097,OK
ridge,capacity_ratio,2,stress2:column:06,7,7,7,0,OK,0.010302405072954181,0.012495907785399116,0.020729333334,0.4969964497631143,0.051042857142857119,0.20183833056445369,0.79816166943554634,OK
ridge,capacity_ratio,3,stress2:column:01,6,6,6,0,OK,0.015012830662663993,0.017136913505258124,0.021647333333999999,0.69351870879561672,0.06578666666666666,0.22820476280903923,0.77179523719096077,OK
ridge,capacity_ratio,3,stress2:column:02,6,6,6,0,OK,0.0088395174770398901,0.0091322532441362181,0.020801333333999996,0.42494956141064316,0.080658333333333318,0.10959211666957196,0.89040788333042808,OK
ridge,capacity_ratio,3,stress2:column:03,6,6,6,0,OK,0.006542153134266167,0.00840573087902142,0.020928333333999995,0.31259790399256687,0.079050000000000009,0.08275968544296225,0.91724031455703781,OK
ridge,capacity_ratio,3,stress2:column:04,6,6,6,0,OK,0.0094234790243070132,0.010518172255619405,0.020602333333999998,0.45739862915213886,0.082054999999999975,0.11484344676506021,0.8851565532349398,OK
ridge,capacity_ratio,3,stress2:column:05,6,6,6,0,OK,0.0051882000048774453,0.0055907645882718243,0.020978,0.24731623628932431,0.075804444456666661,0.068441897332857063,0.9315581026671429,OK
ridge,capacity_ratio,3,stress2:column:06,6,6,6,0,OK,0.012014506238040438,0.014343855308163298,0.020729333334,0.57958961074422932,0.075266666666666662,0.15962585790133443,0.84037414209866557,OK
ridge,esr_ratio,1,stress2:column:01,8,8,8,0,OK,0.012474037446525699,0.018790962699651546,0.052256633334000005,0.23870725400156328,0.045812500000000006,0.27228458273453088,0.72771541726546918,OK
ridge,esr_ratio,1,stress2:column:02,8,8,8,0,OK,0.015903699201991972,0.018317467865701154,0.052756633334000005,0.30145402003396099,0.04197625000000002,0.37887374889352821,0.62112625110647179,OK
ridge,esr_ratio,1,stress2:column:03,8,8,8,0,OK,0.013314823259854253,0.017029461568025601,0.052486833334000005,0.25367930229521307,0.044166250000000018,0.30147054051123306,0.69852945948876699,OK
ridge,esr_ratio,1,stress2:column:04,8,8,8,0,OK,0.013785613783961065,0.017333718751462553,0.052305033334000009,0.26356189653740186,0.045388749999999978,0.30372314249590637,0.69627685750409363,OK
ridge,esr_ratio,1,stress2:column:05,8,8,8,0,OK,0.0090869848379648011,0.014646209590800048,0.05245940000000001,0.17321938180697452,0.04432166667500001,0.2050235363348912,0.79497646366510877,OK
ridge,esr_ratio,1,stress2:column:06,8,8,8,0,OK,0.013161863060466461,0.01722677602392346,0.052558633334000002,0.25042247534910878,0.043762499999999982,0.30075665376672872,0.69924334623327122,OK
ridge,esr_ratio,2,stress2:column:01,7,7,7,0,OK,0.018793663444690516,0.024523325366062058,0.052256633334000005,0.35964168079045949,0.092250000000000013,0.2037253489939351,0.79627465100606487,OK
ridge,esr_ratio,2,stress2:column:02,7,7,7,0,OK,0.02028606362677134,0.022806454395611426,0.052756633334000005,0.38452157282935651,0.083544285714285724,0.24281808687847226,0.75718191312152772,OK
ridge,esr_ratio,2,stress2:column:03,7,7,7,0,OK,0.012628563182159722,0.014107212263203156,0.052486833334000005,0.24060440266605246,0.087617142857142866,0.14413347400234469,0.85586652599765534,OK
ridge,esr_ratio,2,stress2:column:04,7,7,7,0,OK,0.017269081770915889,0.019504959938618567,0.052305033334000009,0.33016099350596173,0.090268571428571434,0.19130779957651961,0.80869220042348045,OK
ridge,esr_ratio,2,stress2:column:05,7,7,7,0,OK,0.010611875233379824,0.012076669204455954,0.05245940000000001,0.20228739240974586,0.088819285714285698,0.11947715125199447,0.88052284874800557,OK
ridge,esr_ratio,2,stress2:column:06,7,7,7,0,OK,0.011760197880548162,0.01358411128504494,0.052558633334000002,0.22375387514006248,0.088265714285714267,0.13323630784293716,0.86676369215706284,OK
ridge,esr_ratio,3,stress2:column:01,6,6,6,0,OK,0.020073136730267227,0.023637053824751161,0.052256633334000005,0.38412609939812059,0.14390833333333333,0.1394855757503079,0.86051442424969204,OK
ridge,esr_ratio,3,stress2:column:02,6,6,6,0,OK,0.019426793590993825,0.02093186460079563,0.052756633334000005,0.3682341416292359,0.12661333333333336,0.15343402688758809,0.84656597311241188,OK
ridge,esr_ratio,3,stress2:column:03,6,6,6,0,OK,0.013774294375994681,0.015610053888471875,0.052486833334000005,0.26243332853292839,0.13432333333333335,0.10254580521622959,0.89745419478377042,OK
ridge,esr_ratio,3,stress2:column:04,6,6,6,0,OK,0.015742676990091724,0.016490029806174152,0.052305033334000009,0.30097824218111074,0.14016833333333334,0.11231265019506349,0.88768734980493647,OK
ridge,esr_ratio,3,stress2:column:05,6,6,6,0,OK,0.0075256889442231927,0.0085126438981971489,0.05245940000000001,0.14345739646704292,0.13672777778333334,0.055041404652599782,0.94495859534740023,OK
ridge,esr_ratio,3,stress2:column:06,6,6,6,0,OK,0.015651770659437497,0.017963738454451587,0.052558633334000002,0.29779637837942829,0.13498499999999994,0.11595192546903363,0.88404807453096634,OK
